Date,Symbols,Close,High,Low,Open,Volume
2020-01-02,AMZN,94.9005,94.9005,93.2075,93.75,80718200.0
2020-01-02,GOOGL,1368.68,1368.68,1346.49,1348.41,1364265.0
2020-01-02,PFE,35.6235,35.8159,35.3834,35.7713,17214771.923973
2020-01-02,BNTX,38.5,38.5,35.36,35.75,139671.0
2020-01-02,MRNA,19.23,19.81,18.88,19.57,1229434.0
2020-01-03,AMZN,93.7485,94.31,93.225,93.225,75332080.0
2020-01-03,GOOGL,1361.52,1373.75,1347.32,1348.0,1170629.0
2020-01-03,PFE,35.4321,35.7157,35.195,35.2426,15557971.097323
2020-01-03,BNTX,40.05,41.2501,36.42,38.0,176045.0
2020-01-03,MRNA,18.89,19.36,18.72,19.02,1750976.0
2020-01-06,AMZN,95.144,95.1845,93.0,93.0,81313960.0
2020-01-06,GOOGL,1397.81,1398.32,1351.0,1351.63,2339343.0
2020-01-06,PFE,35.3874,35.4975,35.2247,35.3329,16441227.741533
2020-01-06,BNTX,44.58,45.0,40.1,40.11,333286.0
2020-01-06,MRNA,18.13,18.74,18.01,18.7,1606505.0
2020-01-07,AMZN,95.343,95.6945,94.602,95.225,82680200.0
2020-01-07,GOOGL,1395.11,1403.5,1391.56,1400.46,1726456.0
2020-01-07,PFE,35.2694,35.6136,35.2049,35.6066,20992234.740357
2020-01-07,BNTX,43.34,48.85,41.18,47.4,562383.0
2020-01-07,MRNA,17.78,18.32,17.68,18.15,1461935.0
2020-01-08,AMZN,94.5985,95.55,94.322,94.902,70239320.0
2020-01-08,GOOGL,1405.04,1411.85,1392.63,1394.82,1766274.0
2020-01-08,PFE,35.5511,35.6969,35.2694,35.2783,17099391.615109
2020-01-08,BNTX,45.1,46.33,44.18,44.3,193946.0
2020-01-08,MRNA,17.98,18.08,17.76,17.99,1041551.0
2020-01-09,AMZN,95.0525,95.891,94.79,95.4945,63499240.0
2020-01-09,GOOGL,1419.79,1428.68,1410.21,1421.93,1661438.0
2020-01-09,PFE,35.3963,35.7415,35.3051,35.7415,22903944.520107
2020-01-09,BNTX,43.27,46.71,42.71,46.55,234919.0
2020-01-09,MRNA,18.4,18.55,17.9,18.0,1531344.0
2020-01-10,AMZN,94.158,95.347,94.0,95.2685,57139180.0
2020-01-10,GOOGL,1428.96,1434.94,1419.6,1429.47,1313178.0
2020-01-10,PFE,35.9429,36.0649,35.4697,35.4797,22471558.962528
2020-01-10,BNTX,39.68,44.99,38.2101,44.99,369139.0
2020-01-10,MRNA,19.14,21.0,19.05,21.0,4504819.0
2020-01-13,AMZN,94.565,94.9,94.04,94.5655,55716880.0
2020-01-13,GOOGL,1440.03,1441.48,1425.37,1435.25,1537317.0
2020-01-13,PFE,35.8705,36.2008,35.689,36.0609,16045197.259386
2020-01-13,BNTX,37.83,41.32,35.26,41.01,459593.0
2020-01-13,MRNA,20.26,20.36,18.6,19.26,2207943.0
2020-01-14,AMZN,93.472,94.3555,92.9275,94.294,68927620.0
2020-01-14,GOOGL,1430.59,1442.63,1427.77,1440.0,1305636.0
2020-01-14,PFE,36.4716,36.4805,35.7713,35.8873,21807624.410053
2020-01-14,BNTX,34.53,35.475,33.22,35.3,266343.0
2020-01-14,MRNA,20.0,20.4979,19.55,20.45,1782859.0
2020-01-15,AMZN,93.101,93.943,92.7545,93.6125,57931840.0
2020-01-15,GOOGL,1439.2,1440.78,1431.66,1433.02,1077519.0
2020-01-15,PFE,37.0171,37.1986,36.5628,36.5797,24940213.859487
2020-01-15,BNTX,34.55,39.85,33.6,35.3,361022.0
2020-01-15,MRNA,20.24,20.58,19.94,19.94,2054963.0
2020-01-16,AMZN,93.897,94.2795,93.301,94.1495,53189860.0
2020-01-16,GOOGL,1450.16,1450.7,1440.0,1445.45,1304040.0
2020-01-16,PFE,36.9616,37.1302,36.7017,37.1262,16903901.298092
2020-01-16,BNTX,32.25,35.9,31.275,35.75,692185.0
2020-01-16,MRNA,21.01,21.87,20.77,21.68,4928102.0
2020-01-17,AMZN,93.236,94.332,92.8625,94.2945,79946800.0
2020-01-17,GOOGL,1479.52,1480.55,1456.55,1462.54,2621175.0
2020-01-17,PFE,36.8703,37.1391,36.79,36.9269,24062615.988977
2020-01-17,BNTX,33.18,33.6,30.33,33.05,615260.0
2020-01-17,MRNA,20.62,21.5,20.55,21.5,3348525.0
2020-01-21,AMZN,94.6,94.7135,93.0,93.25,74155700.0
2020-01-21,GOOGL,1482.25,1489.88,1470.21,1479.0,2446601.0
2020-01-21,PFE,36.7166,37.0082,36.5797,36.7533,24095751.017518
2020-01-21,BNTX,36.54,36.54,33.5132,33.79,264481.0
2020-01-21,MRNA,20.94,21.49,20.645,20.79,2089578.0
2020-01-22,AMZN,94.373,95.125,94.167,94.8045,64325140.0
2020-01-22,GOOGL,1484.17,1500.58,1482.66,1489.73,1422946.0
2020-01-22,PFE,36.5797,36.7801,36.3803,36.6987,18865569.187933
2020-01-22,BNTX,38.88,39.03,36.75,37.61,318222.0
2020-01-22,MRNA,21.97,23.2,21.7,22.08,10920657.0
2020-01-23,AMZN,94.229,94.499,93.638,94.2555,49692260.0
2020-01-23,GOOGL,1484.69,1493.5,1480.32,1487.55,1332562.0
2020-01-23,PFE,37.0528,37.1629,36.5241,36.6243,28299721.848158
2020-01-23,BNTX,36.7,37.55,35.31,37.21,192946.0
2020-01-23,MRNA,21.47,22.65,21.4,22.17,3663943.0
2020-01-24,AMZN,93.082,94.7495,92.372,94.5685,75323620.0
2020-01-24,GOOGL,1466.17,1494.2,1463.18,1492.82,1489280.0
2020-01-24,PFE,36.2434,37.2889,36.0728,37.2621,35591265.993676
2020-01-24,BNTX,34.99,35.9,33.5663,35.32,209687.0
2020-01-24,MRNA,21.12,21.8793,20.9,21.6,2947764.0
2020-01-27,AMZN,91.417,92.05,90.767,91.0,70570180.0
2020-01-27,GOOGL,1431.73,1436.58,1419.5,1431.54,1706566.0
2020-01-27,PFE,36.5539,36.7979,35.7237,35.8705,33319148.886721
2020-01-27,BNTX,33.2,34.535,32.75,33.24,119995.0
2020-01-27,MRNA,22.74,23.12,21.12,22.1,10294739.0
2020-01-28,AMZN,92.6625,92.9055,91.501,92.025,56160800.0
2020-01-28,GOOGL,1450.5,1454.8,1430.36,1441.74,1486586.0
2020-01-28,PFE,34.7129,35.9429,34.5403,35.7881,73178727.167711
2020-01-28,BNTX,34.22,34.83,32.6,34.04,165171.0
2020-01-28,MRNA,22.36,23.5,21.8501,23.5,5649269.0
2020-01-29,AMZN,92.9,93.7375,92.751,93.2,42027800.0
2020-01-29,GOOGL,1456.7,1464.14,1445.39,1458.46,1081964.0
2020-01-29,PFE,34.2051,34.9331,34.1773,34.6961,35628662.493165
2020-01-29,BNTX,31.8,33.95,31.74,33.95,184232.0
2020-01-29,MRNA,20.55,22.34,20.45,22.23,4675832.0
2020-01-30,AMZN,93.534,93.6435,92.5305,92.9,126548760.0
2020-01-30,GOOGL,1454.25,1455.25,1435.0,1438.1,1355472.0
2020-01-30,PFE,34.086,34.1773,33.7349,34.1118,33346031.3383
2020-01-30,BNTX,29.9,31.19,28.58,30.7,228589.0
2020-01-30,MRNA,20.99,21.74,20.8,21.05,3061810.0
2020-01-31,AMZN,100.436,102.786,100.114,102.574,311345660.0
2020-01-31,GOOGL,1432.78,1469.67,1427.06,1467.86,2191075.0
2020-01-31,PFE,34.2418,34.4332,33.9283,33.965,34973733.788804
2020-01-31,BNTX,29.21,30.95,28.5,30.36,138722.0
2020-01-31,MRNA,20.51,21.32,20.05,21.14,2833631.0
2020-02-03,AMZN,100.21,102.425,100.012,100.53,117981880.0
2020-02-03,GOOGL,1482.6,1486.3,1456.61,1461.65,3608760.0
2020-02-03,PFE,34.4907,34.9718,34.2973,34.4431,21541000.696505
2020-02-03,BNTX,30.27,30.69,28.78,29.8,177606.0
2020-02-03,MRNA,20.38,21.06,19.7,20.66,3214618.0
2020-02-04,AMZN,102.484,102.99,100.768,101.494,105786760.0
2020-02-04,GOOGL,1445.41,1467.34,1422.03,1454.49,4793967.0
2020-02-04,PFE,34.6544,35.1613,34.5988,35.0135,32143260.147719
2020-02-04,BNTX,32.92,32.92,29.17,29.17,137590.0
2020-02-04,MRNA,20.87,20.88,19.75,20.09,1824436.0
2020-02-05,AMZN,101.994,103.551,101.6,103.551,87523480.0
2020-02-05,GOOGL,1446.05,1464.58,1429.68,1463.61,1818793.0
2020-02-05,PFE,35.0948,35.4638,34.7744,34.8022,30381874.335344
2020-02-05,BNTX,29.25,34.0,28.69,34.0,405004.0
2020-02-05,MRNA,20.05,21.2,19.67,20.99,2656824.0
2020-02-06,AMZN,102.512,102.815,101.24,102.051,63659080.0
2020-02-06,GOOGL,1475.97,1481.56,1450.48,1451.98,1891079.0
2020-02-06,PFE,35.1781,35.3993,34.9678,35.3448,21718292.808629
2020-02-06,BNTX,32.93,32.93,29.68,32.0,387382.0
2020-02-06,MRNA,19.88,20.32,19.7,20.27,1929739.0
2020-02-07,AMZN,103.964,104.926,101.905,102.1,101906940.0
2020-02-07,GOOGL,1479.11,1485.25,1465.41,1467.39,1418049.0
2020-02-07,PFE,34.9867,35.3071,34.8756,35.2714,22601365.96864
2020-02-07,BNTX,30.88,32.49,30.07,31.88,166670.0
2020-02-07,MRNA,23.24,23.39,19.79,19.79,10144169.0
2020-02-10,AMZN,106.696,106.78,104.248,104.251,101124700.0
2020-02-10,GOOGL,1508.66,1508.88,1475.2,1477.23,1915072.0
2020-02-10,PFE,34.7665,35.1444,34.6832,35.1345,20635475.925894
2020-02-10,BNTX,32.12,32.15,30.11,30.99,121714.0
2020-02-10,MRNA,23.65,23.95,22.3832,23.5,9356771.0
2020-02-11,AMZN,107.54,109.297,106.8,107.545,114920220.0
2020-02-11,GOOGL,1510.06,1529.88,1505.45,1513.27,1742647.0
2020-02-11,PFE,35.0234,35.0601,34.7139,34.8389,16537857.376596
2020-02-11,BNTX,30.71,31.48,29.8,31.48,175348.0
2020-02-11,MRNA,21.35,22.74,21.28,22.09,6188339.0
2020-02-12,AMZN,108.0,109.012,107.764,108.16,66685280.0
2020-02-12,GOOGL,1518.63,1520.3,1508.67,1515.86,1552136.0
2020-02-12,PFE,34.701,35.1146,34.6832,35.0234,23675262.696431
2020-02-12,BNTX,29.56,31.0999,29.0,30.0,157673.0
2020-02-12,MRNA,19.01,19.67,18.5,19.64,19231794.0
2020-02-13,AMZN,107.494,108.514,107.1,107.249,60635820.0
2020-02-13,GOOGL,1513.39,1525.95,1504.0,1510.0,1145658.0
2020-02-13,PFE,33.9561,34.5532,33.9154,34.5532,22803706.6985
2020-02-13,BNTX,30.64,30.64,29.08,29.51,107065.0
2020-02-13,MRNA,19.045,19.8,18.89,19.36,6837002.0
2020-02-14,AMZN,106.744,107.952,106.294,107.784,52123380.0
2020-02-14,GOOGL,1518.73,1520.05,1505.55,1514.53,1159857.0
2020-02-14,PFE,33.5712,34.0573,33.4869,33.9928,21675959.37438
2020-02-14,BNTX,30.75,31.57,29.72,31.0,128689.0
2020-02-14,MRNA,19.0,19.29,18.85,19.27,5384464.0
2020-02-18,AMZN,107.784,108.304,106.206,106.251,59021400.0
2020-02-18,GOOGL,1519.44,1530.56,1511.01,1514.34,1284011.0
2020-02-18,PFE,33.3957,33.717,33.3471,33.5802,18572251.54778
2020-02-18,BNTX,31.54,31.54,30.26,30.49,66237.0
2020-02-18,MRNA,18.91,19.35,18.57,19.14,4129369.0
2020-02-19,AMZN,108.511,109.255,108.056,108.39,51223300.0
2020-02-19,GOOGL,1524.87,1530.74,1520.98,1527.2,1137338.0
2020-02-19,PFE,33.3133,33.5623,33.2955,33.4691,18316457.434639
2020-02-19,BNTX,32.25,32.29,30.75,31.5,253769.0
2020-02-19,MRNA,18.92,19.24,18.725,19.09,3148012.0
2020-02-20,AMZN,107.655,108.84,106.372,108.654,62626840.0
2020-02-20,GOOGL,1516.99,1527.07,1504.26,1519.01,1298386.0
2020-02-20,PFE,32.9622,33.1546,32.5595,32.8342,44321403.893477
2020-02-20,BNTX,32.38,32.58,31.005,31.72,152158.0
2020-02-20,MRNA,18.54,19.17,18.42,18.86,4562216.0
2020-02-21,AMZN,104.798,107.228,104.4,107.108,93014800.0
2020-02-21,GOOGL,1483.46,1510.95,1478.49,1504.58,2126843.0
2020-02-21,PFE,32.8432,32.9354,32.6696,32.8799,33458176.477949
2020-02-21,BNTX,32.35,32.46,31.27,31.8,158734.0
2020-02-21,MRNA,18.23,18.55,17.91,18.47,3696712.0
2020-02-24,AMZN,100.464,101.965,99.3985,100.159,130939940.0
2020-02-24,GOOGL,1419.86,1436.38,1406.79,1423.05,2478039.0
2020-02-24,PFE,31.879,32.5456,31.8146,32.2183,39178848.875306
2020-02-24,BNTX,30.6,31.1,29.14,30.0,148391.0
2020-02-24,MRNA,18.59,19.28,18.3,19.23,7605391.0
2020-02-25,AMZN,98.637,101.73,97.921,101.321,124381880.0
2020-02-25,GOOGL,1386.32,1436.85,1380.42,1431.0,2578966.0
2020-02-25,PFE,31.1976,31.9425,30.9952,31.8889,43212955.679448
2020-02-25,BNTX,33.44,33.96,30.0,30.0,201473.0
2020-02-25,MRNA,23.76,26.55,20.51,22.15,65001881.0
2020-02-26,AMZN,98.9795,100.734,98.0225,98.514,104808040.0
2020-02-26,GOOGL,1390.47,1413.67,1376.55,1393.36,2490178.0
2020-02-26,PFE,31.9227,32.376,31.2799,31.4823,49450720.82908
2020-02-26,BNTX,33.75,34.39,31.55,31.85,213280.0
2020-02-26,MRNA,29.16,29.98,27.08,29.05,78016785.0
2020-02-27,AMZN,94.215,98.75,94.138,96.719,162879860.0
2020-02-27,GOOGL,1314.95,1369.4,1314.24,1359.14,3114476.0
2020-02-27,PFE,31.3553,32.8342,31.3553,31.6658,57211136.667752
2020-02-27,BNTX,33.88,33.97,31.0494,31.91,112389.0
2020-02-27,MRNA,26.16,35.98,23.05,35.88,68256337.0
2020-02-28,AMZN,94.1875,94.488,90.5565,90.7295,189875940.0
2020-02-28,GOOGL,1339.25,1342.45,1268.21,1271.91,4010900.0
2020-02-28,PFE,30.7284,31.2075,29.9091,30.7929,68176820.853918
2020-02-28,BNTX,35.1,35.1,32.85,33.4,234414.0
2020-02-28,MRNA,25.93,25.95,22.015,23.38,24425125.0
2020-03-02,AMZN,97.6975,97.7255,93.5,95.476,135233020.0
2020-03-02,GOOGL,1386.32,1387.47,1325.2,1351.39,2771463.0
2020-03-02,PFE,32.0715,32.1359,30.7522,31.1797,43373507.378729
2020-03-02,BNTX,36.6,36.6,34.0,35.01,185096.0
2020-03-02,MRNA,29.88,30.75,25.21,27.0,33084026.0
2020-03-03,AMZN,95.4495,99.8165,94.4045,98.7685,150689820.0
2020-03-03,GOOGL,1337.72,1408.19,1329.24,1397.68,2830112.0
2020-03-03,PFE,31.5388,32.8997,31.1321,32.3482,47645438.942292
2020-03-03,BNTX,38.48,40.998,36.6,36.635,297978.0
2020-03-03,MRNA,27.91,28.6,26.6,27.87,17599114.0
2020-03-04,AMZN,98.7915,98.9,96.1,97.3285,95458380.0
2020-03-04,GOOGL,1381.6,1382.78,1337.0,1358.96,2379856.0
2020-03-04,PFE,33.4691,33.5236,32.1359,32.2738,39945418.641844
2020-03-04,BNTX,39.19,39.3,38.0,39.0,127114.0
2020-03-04,MRNA,27.49,28.72,26.8,27.99,11817666.0
2020-03-05,AMZN,96.2015,98.036,95.5,96.65,94964200.0
2020-03-05,GOOGL,1314.76,1353.63,1301.64,1345.55,2718982.0
2020-03-05,PFE,32.6041,33.2657,32.3244,32.7797,36214287.602217
2020-03-05,BNTX,37.12,38.06,35.64,37.71,77056.0
2020-03-05,MRNA,28.01,28.95,26.535,27.49,14669976.0
2020-03-06,AMZN,95.0545,95.5435,93.475,93.75,105471600.0
2020-03-06,GOOGL,1295.74,1302.75,1257.21,1271.5,3232315.0
2020-03-06,PFE,32.1984,32.3393,31.3722,31.9058,42235087.726373
2020-03-06,BNTX,38.09,40.9455,35.61,38.0,279233.0
2020-03-06,MRNA,29.61,29.8,27.67,27.98,21097488.0
2020-03-09,AMZN,90.0305,93.1385,88.0645,88.693,156264640.0
2020-03-09,GOOGL,1215.79,1252.73,1198.04,1204.96,3462578.0
2020-03-09,PFE,31.0409,31.8979,30.4894,30.7661,44559508.919972
2020-03-09,BNTX,33.48,35.9,32.3996,35.15,190150.0
2020-03-09,MRNA,24.29,30.0,24.16,30.0,14124076.0
2020-03-10,AMZN,94.591,94.7135,90.9085,93.544,142666200.0
2020-03-10,GOOGL,1275.17,1275.85,1214.51,1254.39,2743566.0
2020-03-10,PFE,31.8056,31.8691,30.3515,31.7868,41840044.227915
2020-03-10,BNTX,33.96,35.83,31.4522,35.08,327522.0
2020-03-10,MRNA,22.34,25.93,21.28,25.71,13019221.0
2020-03-11,AMZN,91.043,93.566,90.075,92.8925,112936620.0
2020-03-11,GOOGL,1210.9,1256.93,1191.14,1248.27,2741694.0
2020-03-11,PFE,29.5798,31.152,29.1106,31.0409,67473962.447215
2020-03-11,BNTX,32.17,34.095,31.0,33.4,118950.0
2020-03-11,MRNA,23.61,25.7491,22.5235,22.54,14825434.0
2020-03-12,AMZN,83.8305,88.25,83.75,86.099,226924280.0
2020-03-12,GOOGL,1111.55,1188.75,1108.47,1122.62,4716293.0
2020-03-12,PFE,27.6019,29.4231,27.585,28.0255,64729825.179216
2020-03-12,BNTX,28.55,30.395,28.0,28.99,184055.0
2020-03-12,MRNA,22.3,24.28,21.9,22.8997,11305347.0
2020-03-13,AMZN,89.25,89.3155,84.031,87.75,176194500.0
2020-03-13,GOOGL,1214.27,1214.4,1112.29,1174.99,3969973.0
2020-03-13,PFE,30.0767,30.2325,27.7953,28.7515,62482046.948916
2020-03-13,BNTX,30.93,31.98,29.19,30.0,197649.0
2020-03-13,MRNA,21.3,23.47,19.31,23.0,11853052.0
2020-03-16,AMZN,84.4575,87.9726,81.3016,82.0755,178345300.0
2020-03-16,GOOGL,1073.0,1145.47,1067.0801,1089.61,4825981.0
2020-03-16,PFE,27.7497,29.6849,27.2617,27.5295,52619571.595535
2020-03-16,BNTX,40.0,52.8,38.0,49.36,1935943.0
2020-03-16,MRNA,26.49,27.8,22.22,23.76,39850785.0
2020-03-17,AMZN,90.392,92.8888,84.462,88.7735,218342580.0
2020-03-17,GOOGL,1118.06,1126.0,1049.1,1090.64,4159686.0
2020-03-17,PFE,29.5709,30.0202,28.1256,29.0937,55947840.895115
2020-03-17,BNTX,66.6,76.0,56.01,65.0,2939806.0
2020-03-17,MRNA,28.18,32.7,27.3148,29.36,44484144.0
2020-03-18,AMZN,91.5,92.083,87.25,87.5,192904360.0
2020-03-18,GOOGL,1091.19,1104.99,1037.0,1059.94,4652238.0
2020-03-18,PFE,29.7553,29.9845,27.8687,28.2923,45282960.907715
2020-03-18,BNTX,92.0,105.0,82.2086,90.39,3026999.0
2020-03-18,MRNA,31.58,32.54,26.55,27.13,28702290.0
2020-03-19,AMZN,94.0465,97.25,91.6325,93.0,207998860.0
2020-03-19,GOOGL,1111.67,1152.61,1055.55,1088.22,3703248.0
2020-03-19,PFE,27.9699,29.6542,27.593,29.6244,61726540.674732
2020-03-19,BNTX,59.3,83.3289,59.0,83.2,1598524.0
2020-03-19,MRNA,28.27,34.98,25.19,32.78,36952753.0
2020-03-20,AMZN,92.3045,97.85,91.0365,96.3155,196357000.0
2020-03-20,GOOGL,1068.21,1138.4783,1062.1,1130.9,4143897.0
2020-03-20,PFE,26.6735,28.201,26.5812,27.8429,54161046.553688
2020-03-20,BNTX,46.5,55.0,43.66,54.95,1173967.0
2020-03-20,MRNA,28.2,30.23,26.2,29.25,16522449.0
2020-03-23,AMZN,95.1415,95.97,90.6,91.3875,156169780.0
2020-03-23,GOOGL,1054.13,1066.91,1008.87,1056.37,4183629.0
2020-03-23,PFE,26.1954,27.1992,25.6359,26.4443,54536744.566927
2020-03-23,BNTX,51.31,59.98,50.31,59.0,994200.0
2020-03-23,MRNA,26.57,29.81,26.25,28.71,11080845.0
2020-03-24,AMZN,97.005,97.75,95.017,97.5748,142941600.0
2020-03-24,GOOGL,1130.01,1133.33,1086.43,1103.98,3623435.0
2020-03-24,PFE,27.3093,27.6297,26.5723,27.1337,45883331.290977
2020-03-24,BNTX,53.64,58.99,48.02,58.9,579733.0
2020-03-24,MRNA,25.82,27.25,24.36,27.09,12550494.0
2020-03-25,AMZN,94.292,97.513,94.289,96.0345,129581460.0
2020-03-25,GOOGL,1101.62,1146.17,1083.01,1124.58,4516162.0
2020-03-25,PFE,27.3529,28.2457,26.6655,27.1248,46022094.74561
2020-03-25,BNTX,47.2,53.685,47.2,53.63,333373.0
2020-03-25,MRNA,27.13,27.98,24.79,25.0,9651543.0
2020-03-26,AMZN,97.7745,97.8245,94.4645,95.1,124702360.0
2020-03-26,GOOGL,1162.92,1171.48,1092.03,1114.72,3834422.0
2020-03-26,PFE,29.1939,29.4141,27.474,27.4839,44659138.824148
2020-03-26,BNTX,55.0,55.75,50.0,52.0,472542.0
